10.02.2016 11:08:29; WARNING; 0; ConfigMgr запущен
11.02.2016 15:03:41; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:03:50; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:03:56; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:04:02; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:04:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:04:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:04:21; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:04:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:04:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:04:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:04:45; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:04:51; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:04:57; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:05:03; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:05:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:05:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:05:21; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:05:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:05:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:05:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:05:45; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:05:51; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:05:57; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:06:04; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:06:10; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:06:16; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:06:22; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:06:28; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:06:34; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:06:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:06:47; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:06:53; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:06:59; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:07:05; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:07:11; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:07:18; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:07:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:07:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:07:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:07:43; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:07:57; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:08:03; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:08:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:08:16; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:08:22; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:08:28; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:08:34; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:08:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:08:46; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:08:54; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:09:00; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:09:06; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:09:12; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:09:18; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:09:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:09:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:09:37; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:09:43; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:09:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:09:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:10:01; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:10:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:10:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:10:21; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:10:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:10:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:10:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:10:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:10:54; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:11:00; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:11:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:11:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:11:21; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:11:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:11:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:11:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:11:46; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:11:52; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:11:58; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:12:04; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:12:10; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:12:16; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:12:22; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:12:28; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:12:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:12:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:12:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:12:54; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:13:00; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:13:06; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:13:12; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:13:18; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:13:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:13:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:13:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:13:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:13:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:13:54; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:14:01; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:14:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:14:13; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:14:19; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:14:25; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:14:31; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:14:38; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:14:44; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:14:50; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:14:56; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:15:02; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:15:08; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:15:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:15:20; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:15:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:15:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:15:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:15:45; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:15:51; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:15:58; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:16:03; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:16:10; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:16:17; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:16:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:16:29; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:16:35; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:16:41; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:16:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:16:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:17:01; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:17:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:17:16; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:17:22; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:17:28; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:17:34; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:17:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:17:46; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:17:53; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:17:59; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:18:06; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:18:12; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:18:18; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:18:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:18:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:18:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:18:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:18:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:18:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:19:02; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:19:08; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:19:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:19:20; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:19:26; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:19:32; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:19:38; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:19:44; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:19:50; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:19:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:20:01; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:20:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:20:13; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:20:19; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:20:25; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:20:31; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:20:37; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:20:47; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:20:53; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:20:59; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:21:05; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:21:12; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:21:18; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:21:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:21:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:21:37; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:21:44; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:21:50; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:21:56; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:22:02; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:22:08; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:22:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:22:21; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:22:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:22:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:22:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:22:45; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:22:52; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:22:58; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:23:04; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:23:10; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:23:16; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:23:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:23:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:23:37; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:23:44; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:23:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:24:01; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:24:10; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:24:17; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:24:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:24:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:24:37; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:24:45; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:25:03; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:25:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:25:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:25:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:25:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:25:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:25:43; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:25:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:25:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:26:05; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:26:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:26:25; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:26:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:26:50; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:26:59; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:27:06; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:27:13; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:27:38; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:27:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:27:54; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:28:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:28:13; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:28:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:28:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:28:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:28:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:28:54; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:29:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:29:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:29:21; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:29:29; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:29:35; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:29:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:29:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:29:57; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:30:05; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:30:11; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:30:19; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:30:25; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:30:32; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:30:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:30:50; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:31:13; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:31:34; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:31:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:32:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:32:22; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:32:29; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:32:35; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:32:44; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:32:52; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:32:57; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:33:05; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:33:10; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:33:17; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:33:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:33:29; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:33:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:33:43; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:33:54; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:34:02; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:34:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:34:16; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:35:02; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:35:08; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:35:14; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:35:21; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:35:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:35:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:35:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:35:45; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:35:51; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:35:58; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:36:04; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:36:11; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:36:17; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:36:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:36:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:36:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:36:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:36:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:36:54; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:37:00; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:37:06; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:37:12; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:37:18; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:37:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:37:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:37:37; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:37:43; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:37:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:37:54; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:38:00; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:38:06; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:38:12; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:38:18; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:38:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:38:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:38:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:38:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:38:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:38:54; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:39:01; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:39:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:39:13; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:39:20; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:39:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:39:34; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:39:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:39:46; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:39:56; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:40:02; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:40:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:40:18; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:40:26; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:40:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:40:43; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:40:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:40:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:41:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:41:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:41:21; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:41:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:41:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:41:39; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:41:45; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:41:51; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:41:57; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:42:03; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:42:09; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:42:15; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:42:21; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:42:27; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:42:33; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:42:40; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:42:46; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:42:52; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:42:58; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:43:04; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:43:11; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:43:17; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:43:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:43:29; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:43:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:43:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:43:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:43:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:44:05; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:44:11; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:44:17; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:44:23; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:44:29; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:44:35; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:44:41; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:44:47; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:44:53; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:44:59; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:45:05; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:45:12; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:45:18; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:45:24; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:45:30; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:45:36; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:45:42; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:45:48; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:45:54; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:46:01; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:46:07; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:46:13; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:46:19; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:46:25; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:46:31; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:46:37; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:46:43; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:46:49; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:46:55; WARNING; 0; Invalid IMEI: 866104021914216
11.02.2016 15:47:01; WARNING; 0; Invalid IMEI: 866104021914216
